Predicted duration,0.3,,,
Predicted error,0.2,,,
Predicted start,01:56:11,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
2142,[01:55:15.8185219],15912,265202,633328
2143,[01:55:15.8487288],22349,242490,618234
2144,[01:55:15.8789357],27336,259122,552709
2145,[01:55:15.9091425],20102,246785,543127
2146,[01:55:15.9393494],20426,209653,531526
2147,[01:55:15.9695563],20235,255860,524645
2148,[01:55:15.9997632],18509,243647,511526
2149,[01:55:16.0299756],23717,236249,551987
2150,[01:55:16.0601825],20767,246831,534437
2151,[01:55:16.0903893],14320,279099,542537
2152,[01:55:16.1205962],18252,235873,611339
2153,[01:55:16.1508031],19755,226779,491987
2154,[01:55:16.1810100],23061,254330,555496
2155,[01:55:16.2112169],15830,254395,501987
2156,[01:55:16.2414238],23720,235571,511415
2157,[01:55:16.2716306],18584,245052,539120
2158,[01:55:16.3018375],19786,307860,602655
2159,[01:55:16.3320444],19667,254934,606592
2160,[01:55:16.3622513],26080,233376,521336
2161,[01:55:16.3924582],30334,256497,534899
2162,[01:55:16.4226651],15769,242636,568740
2163,[01:55:16.4528719],17994,224952,547409
2164,[01:55:16.4830788],22536,278538,550050
2165,[01:55:16.5132857],18500,271592,597081
2166,[01:55:16.5434926],20981,255089,561897
2167,[01:55:16.5736995],17626,273625,586590
2168,[01:55:16.6039064],24386,269128,591021
2169,[01:55:16.6341132],18010,256133,596735
2170,[01:55:16.6643201],24176,289722,550208
2171,[01:55:16.6945270],20779,229255,519336
2172,[01:55:16.7247339],20506,253973,478983
2173,[01:55:16.7549408],14916,234124,525692
2174,[01:55:16.7851477],25191,234590,568313
2175,[01:55:16.8153545],22450,251817,467922
2176,[01:55:16.8455614],24657,247716,470992
2177,[01:55:16.8757683],20048,223898,529889
2178,[01:55:16.9059752],20009,246694,570584
2179,[01:55:16.9361821],18780,251206,561066
2180,[01:55:16.9663890],21323,285235,573557
2181,[01:55:16.9965959],21188,250132,624838
2182,[01:55:17.0268082],16748,266840,581600
2183,[01:55:17.0570151],18523,247362,562039
2184,[01:55:17.0872220],24698,301628,534020
2185,[01:55:17.1174289],25256,288120,519250
2186,[01:55:17.1476358],19614,276968,489085
2187,[01:55:17.1778427],24172,268022,544510
2188,[01:55:17.2080495],28741,257656,508009
2189,[01:55:17.2382564],17117,252367,558988
2190,[01:55:17.2684633],14502,216332,542214
2191,[01:55:17.2986702],23093,266025,529387
2192,[01:55:17.3288771],18364,235298,645538
2193,[01:55:17.3590840],19205,281705,686318
2194,[01:55:17.3892908],18236,251364,607782
2195,[01:55:17.4194977],26721,220781,610733
2196,[01:55:17.4497046],25582,244171,580014
2197,[01:55:17.4799115],22544,261808,561460
2198,[01:55:17.5101184],18299,271359,555712
2199,[01:55:17.5403253],13898,197582,524651
2200,[01:55:17.5705321],18565,228382,497247
2201,[01:55:17.6007390],14860,264098,553228
2202,[01:55:17.6309459],19459,238846,593755
2203,[01:55:17.6611528],17068,256310,572110
2204,[01:55:17.6913597],22568,226617,573603
2205,[01:55:17.7215666],20105,262002,610018
2206,[01:55:17.7517734],22270,223252,593621
2207,[01:55:17.7819803],20614,267622,599307
2208,[01:55:17.8121872],15636,254427,579134
2209,[01:55:17.8423941],23294,224971,568768
2210,[01:55:17.8726010],19250,253432,612054
2211,[01:55:17.9028079],20712,262755,580231
2212,[01:55:17.9330147],11727,244686,624365
2213,[01:55:17.9632216],17645,191886,596572
2214,[01:55:17.9934285],22935,231604,506739
2215,[01:55:18.0236409],18232,246771,558059
2216,[01:55:18.0538478],18018,228972,519734
2217,[01:55:18.0840547],24834,252714,550665
2218,[01:55:18.1142612],16952,245147,525343
2219,[01:55:18.1444684],21404,275199,612454
2220,[01:55:18.1746753],11625,233292,556990
2221,[01:55:18.2048822],16476,216494,548631
2222,[01:55:18.2350891],20458,263622,606042
2223,[01:55:18.2652960],20556,275391,568010
2224,[01:55:18.2955029],19801,288152,578371
2225,[01:55:18.3257097],16454,208323,535677
2226,[01:55:18.3559166],20744,224171,586757
2227,[01:55:18.3861235],17792,225901,574553
2228,[01:55:18.4163304],23864,246027,517225
2229,[01:55:18.4465373],21289,231439,501299
2230,[01:55:18.4767442],24282,223043,553844
2231,[01:55:18.5069510],15582,271873,588639
2232,[01:55:18.5371579],25391,263331,580902
2233,[01:55:18.5673648],26835,225029,531727
2234,[01:55:18.5975717],25989,257371,553815
2235,[01:55:18.6277786],27147,255281,637723
2236,[01:55:18.6579855],10815,249249,566194
2237,[01:55:18.6881923],16708,254950,525230
2238,[01:55:18.7183992],16328,265041,622067
2239,[01:55:18.7486061],25730,258843,593090
2240,[01:55:18.7788130],21905,232265,594848
2241,[01:55:18.8090199],25254,232358,546694
2242,[01:55:18.8392268],25385,262223,523361
2243,[01:55:18.8694336],24044,232870,533637
2244,[01:55:18.8996405],21993,241322,543204
2245,[01:55:18.9298474],21752,233947,421619
2246,[01:55:18.9600543],16434,261699,513381
2247,[01:55:18.9902612],13916,260351,471103
2248,[01:55:19.0204736],22618,223433,533195
2249,[01:55:19.0506804],23784,236771,610335
2250,[01:55:19.0808873],20615,228667,533273
2251,[01:55:19.1110942],17042,242055,571763
2252,[01:55:19.1413011],22309,261986,541401
2253,[01:55:19.1715080],20313,277494,463421
2254,[01:55:19.2017149],25993,272203,544904
2255,[01:55:19.2319218],24596,245364,480485
2256,[01:55:19.2621286],16936,265843,558991
2257,[01:55:19.2923355],33786,268307,544470
2258,[01:55:19.3225424],16650,256478,560182
2259,[01:55:19.3527493],13009,252592,507505
2260,[01:55:19.3829562],14376,267268,502764
2261,[01:55:19.4131630],16499,237842,535528
2262,[01:55:19.4433699],18687,270209,528319
2263,[01:55:19.4735768],20335,277345,583093
2264,[01:55:19.5037837],21376,216379,665427
2265,[01:55:19.5339906],21748,262391,647280
2266,[01:55:19.5641975],20900,254963,590221
2267,[01:55:19.5944044],30383,255422,548246
2268,[01:55:19.6246112],17841,255041,541282
2269,[01:55:19.6548181],22771,263783,551122
2270,[01:55:19.6850250],19887,237661,574317
2271,[01:55:19.7152319],16445,258902,531252
2272,[01:55:19.7454388],21140,229608,594895
2273,[01:55:19.7756457],10199,245974,544931
2274,[01:55:19.8058525],13227,260227,549186
2275,[01:55:19.8360594],21422,246442,526670
2276,[01:55:19.8662663],18714,254079,591029
2277,[01:55:19.8964732],23812,241741,560861
2278,[01:55:19.9266801],12091,250186,513711
2279,[01:55:19.9568870],13971,251441,599072
2280,[01:55:19.9870938],14682,255021,581383
2281,[01:55:20.0173061],21424,224404,534963
2282,[01:55:20.0475130],19485,254183,490325
2283,[01:55:20.0777199],15940,247847,570614
2284,[01:55:20.1079268],15616,231212,538435
2285,[01:55:20.1381337],17468,221744,504818
2286,[01:55:20.1683405],15323,232746,508379
2287,[01:55:20.1985474],16171,237555,511225
2288,[01:55:20.2287543],20271,283824,611576
2289,[01:55:20.2589612],22155,281809,575719
2290,[01:55:20.2891681],23285,233522,556825
2291,[01:55:20.3193750],14772,257655,606550
2292,[01:55:20.3495818],23555,235398,586843
2293,[01:55:20.3797887],19233,254670,598428
2294,[01:55:20.4099956],21611,245776,561671
2295,[01:55:20.4402025],20747,251060,550257
2296,[01:55:20.4704094],23833,261954,525673
2297,[01:55:20.5006163],9411,228154,560363
2298,[01:55:20.5308231],20486,244520,604574
2299,[01:55:20.5610300],11812,268135,586864
2300,[01:55:20.5912369],19334,302524,517618
2301,[01:55:20.6214438],19127,235839,527286
2302,[01:55:20.6516507],24269,243473,551608
2303,[01:55:20.6818576],22309,274480,570938
2304,[01:55:20.7120644],18142,258577,646775
2305,[01:55:20.7422713],19690,236388,563854
2306,[01:55:20.7724782],24220,238219,624097
2307,[01:55:20.8026851],20170,259273,512271
2308,[01:55:20.8328920],23094,282405,478538
2309,[01:55:20.8630989],26332,288978,562221
2310,[01:55:20.8933057],22559,252847,535287
2311,[01:55:20.9235126],17173,241922,531881
2312,[01:55:20.9537195],14450,266575,504148
2313,[01:55:20.9839264],25023,230755,525523
2314,[01:55:21.0141388],25637,301936,667332
2315,[01:55:21.0443457],21823,242789,551481
2316,[01:55:21.0745526],16021,231740,534340
2317,[01:55:21.1047594],30997,266004,495333
2318,[01:55:21.1349663],17397,248888,510380
2319,[01:55:21.1651732],20917,278727,536749
2320,[01:55:21.1953801],11431,258896,575113
2321,[01:55:21.2255870],18199,272556,557164
2322,[01:55:21.2557939],17897,253982,566517
2323,[01:55:21.2860007],21916,309665,554455
2324,[01:55:21.3162076],19251,258670,515022
2325,[01:55:21.3464145],22314,264937,504119
2326,[01:55:21.3766214],25000,271005,563696
2327,[01:55:21.4068283],27869,249208,567569
2328,[01:55:21.4370352],17497,280051,568571
2329,[01:55:21.4672420],25655,286786,536450
2330,[01:55:21.4974489],22788,219386,549052
2331,[01:55:21.5276558],21179,244584,562083
2332,[01:55:21.5578627],22548,200488,591429
2333,[01:55:21.5880696],18717,248879,546272
2334,[01:55:21.6182765],25793,260466,518541
2335,[01:55:21.6484833],18912,241552,576154
2336,[01:55:21.6786902],10028,244797,496315
2337,[01:55:21.7088971],20779,267132,578101
2338,[01:55:21.7391040],21299,239880,540721
2339,[01:55:21.7693109],27730,282011,516378
2340,[01:55:21.7995178],22357,244927,569229
2341,[01:55:21.8297246],23876,260412,595331
2342,[01:55:21.8599315],21402,248196,502015
2343,[01:55:21.8901384],21537,226054,524777
2344,[01:55:21.9203453],20286,261907,504817
2345,[01:55:21.9505522],23376,215424,606085
2346,[01:55:21.9807591],16340,248743,581097
2347,[01:55:22.0109714],13973,259605,575879
2348,[01:55:22.0411783],21599,267910,522221
2349,[01:55:22.0713852],14993,257320,584391
2350,[01:55:22.1015921],22195,218959,555804
2351,[01:55:22.1317990],19723,268219,512862
2352,[01:55:22.1620059],21231,292139,534481
2353,[01:55:22.1922127],28983,265000,577477
2354,[01:55:22.2224196],20056,237506,567293
2355,[01:55:22.2526265],14882,225562,535941
2356,[01:55:22.2828334],21096,292829,516924
2357,[01:55:22.3130403],14309,243176,493940
2358,[01:55:22.3432472],19157,288624,575636
2359,[01:55:22.3734541],20136,232579,541942
2360,[01:55:22.4036609],23822,258593,534401
2361,[01:55:22.4338678],18456,228489,528413
2362,[01:55:22.4640747],18970,250101,646058
2363,[01:55:22.4942816],17909,253076,579940
2364,[01:55:22.5244885],19219,288354,640711
2365,[01:55:22.5546954],22773,284612,552655
2366,[01:55:22.5849022],19184,251592,535888
2367,[01:55:22.6151091],25347,261954,572426
2368,[01:55:22.6453160],18081,241923,584014
2369,[01:55:22.6755229],25207,268458,597473
2370,[01:55:22.7057298],32930,246016,496516
2371,[01:55:22.7359367],22403,272604,587416
2372,[01:55:22.7661435],13787,199998,586571
2373,[01:55:22.7963504],19710,233666,657112
2374,[01:55:22.8265573],18113,227557,530001
2375,[01:55:22.8567642],19255,234290,568074
2376,[01:55:22.8869711],22186,275481,457449
2377,[01:55:22.9171780],15850,278729,497470
2378,[01:55:22.9473848],16799,259069,558710
2379,[01:55:22.9775917],23860,244777,590593
2380,[01:55:23.0078041],11719,224188,546277
2381,[01:55:23.0380110],22130,253114,542314
2382,[01:55:23.0682179],15446,231629,536917
2383,[01:55:23.0984248],20003,224141,528123
2384,[01:55:23.1286316],21602,285722,563708
2385,[01:55:23.1588385],17279,224706,537190
2386,[01:55:23.1890454],14493,248527,550728
2387,[01:55:23.2192523],20911,238800,635171
2388,[01:55:23.2494592],29188,235318,586413
2389,[01:55:23.2796661],18454,213109,503909
2390,[01:55:23.3098729],20909,271512,519654
2391,[01:55:23.3400798],22357,262427,724416
2392,[01:55:23.3702867],19180,262685,631318
2393,[01:55:23.4004936],17011,210125,612953
2394,[01:55:23.4307005],22444,233387,542698
2395,[01:55:23.4609074],10616,281661,567732
2396,[01:55:23.4911142],19881,252325,536145
2397,[01:55:23.5213211],24721,226157,569497
2398,[01:55:23.5515280],24709,249169,562254
2399,[01:55:23.5817349],19246,267356,551794
2400,[01:55:23.6119418],17458,285047,532024
2401,[01:55:23.6421487],23722,280582,554723
2402,[01:55:23.6723555],21974,241584,512444
2403,[01:55:23.7025624],22127,255955,521701
2404,[01:55:23.7327693],19732,260512,528700
2405,[01:55:23.7629762],18728,262935,568449
2406,[01:55:23.7931831],26218,210609,614068
2407,[01:55:23.8233900],25440,205900,533821
2408,[01:55:23.8535968],14055,290110,529077
2409,[01:55:23.8838037],22397,261450,555631
2410,[01:55:23.9140106],17140,225517,631993
2411,[01:55:23.9442175],21219,236449,622588
2412,[01:55:23.9744244],14359,249465,595755
2413,[01:55:24.0046368],24877,256617,584271
2414,[01:55:24.0348436],25749,246013,553307
2415,[01:55:24.0650505],31218,232208,520842
2416,[01:55:24.0952574],21621,282682,623381
2417,[01:55:24.1254643],24170,257181,564115
2418,[01:55:24.1556712],15765,226072,633945
2419,[01:55:24.1858781],27498,221822,571527
2420,[01:55:24.2160850],19016,221312,563638
2421,[01:55:24.2462918],22278,226302,599460
2422,[01:55:24.2764987],22641,254898,657088
2423,[01:55:24.3067056],19158,258175,544489
2424,[01:55:24.3369125],14529,278825,538998
2425,[01:55:24.3671194],19922,289462,502811
2426,[01:55:24.3973263],24556,248571,655175
2427,[01:55:24.4275331],21355,212695,597206
2428,[01:55:24.4577400],19375,253207,478304
2429,[01:55:24.4879469],30073,245333,542704
2430,[01:55:24.5181538],20098,257371,487582
2431,[01:55:24.5483607],27549,252325,512641
2432,[01:55:24.5785676],25506,300786,494534
2433,[01:55:24.6087744],25902,253720,635055
2434,[01:55:24.6389813],18162,268942,644380
2435,[01:55:24.6691882],19292,231199,506911
2436,[01:55:24.6993951],21814,252362,551582
2437,[01:55:24.7296020],18895,211184,547485
2438,[01:55:24.7598089],22527,234902,698158
2439,[01:55:24.7900157],21991,226812,583893
2440,[01:55:24.8202226],31027,222364,603895
2441,[01:55:24.8504295],21125,269772,603672
2442,[01:55:24.8806364],18487,247371,561709
2443,[01:55:24.9108433],17673,252360,554858
2444,[01:55:24.9410502],14431,233707,544048
2445,[01:55:24.9712570],21617,257602,565045
2446,[01:55:25.0014694],20600,239307,564318
2447,[01:55:25.0316763],20438,245958,508060
2448,[01:55:25.0618832],21299,279984,594485
2449,[01:55:25.0920901],21382,269634,585600
2450,[01:55:25.1222970],22470,258115,599768
2451,[01:55:25.1525038],18448,234903,630971
2452,[01:55:25.1827107],14417,226784,538005
2453,[01:55:25.2129176],20700,200941,607388
2454,[01:55:25.2431245],22877,258114,548346
2455,[01:55:25.2733314],17143,247674,569575
2456,[01:55:25.3035383],14067,196793,550005
2457,[01:55:25.3337451],21462,231872,564171
2458,[01:55:25.3639520],21184,235138,602901
2459,[01:55:25.3941589],19141,287003,578059
2460,[01:55:25.4243658],16793,261171,568361
2461,[01:55:25.4545727],19673,227655,605923
2462,[01:55:25.4847796],19359,214039,564424
2463,[01:55:25.5149864],20400,246409,579871
2464,[01:55:25.5451933],19198,232081,520282
2465,[01:55:25.5754002],19286,256056,531772
2466,[01:55:25.6056071],20690,232700,519799
2467,[01:55:25.6358140],26025,253980,607750
2468,[01:55:25.6660209],24232,244486,503903
2469,[01:55:25.6962278],22590,259801,475872
2470,[01:55:25.7264346],24103,271247,564478
2471,[01:55:25.7566415],20429,233184,581783
2472,[01:55:25.7868484],20993,263098,560168
2473,[01:55:25.8170553],25714,261690,611408
2474,[01:55:25.8472622],27475,243775,585596
2475,[01:55:25.8774691],24658,290076,581483
2476,[01:55:25.9076759],16985,240056,581329
2477,[01:55:25.9378828],24932,221372,617572
2478,[01:55:25.9680897],22491,224389,571550
2479,[01:55:25.9982966],21562,210560,593439
2480,[01:55:26.0285089],24134,233779,542802
2481,[01:55:26.0587158],20621,232986,544605
2482,[01:55:26.0889226],18942,249439,548717
2483,[01:55:26.1191295],24693,239414,588019
2484,[01:55:26.1493364],20179,244441,603661
2485,[01:55:26.1795433],17133,233190,653575
2486,[01:55:26.2097502],17938,229487,620405
2487,[01:55:26.2399571],18866,223836,546637
2488,[01:55:26.2701639],23888,243389,620196
2489,[01:55:26.3003708],22491,194998,605045
2490,[01:55:26.3305777],13861,245190,554783
2491,[01:55:26.3607846],21872,255642,533936
2492,[01:55:26.3909915],23151,260851,580752
2493,[01:55:26.4211984],21000,218759,665389
2494,[01:55:26.4514052],27446,255721,599642
2495,[01:55:26.4816121],16881,215198,582806
2496,[01:55:26.5118190],19149,243689,612984
2497,[01:55:26.5420259],17843,258027,597290
2498,[01:55:26.5722328],17186,236714,538175
2499,[01:55:26.6024397],23537,257536,556391
2500,[01:55:26.6326465],26317,240334,570020
2501,[01:55:26.6628534],22953,279542,615272
2502,[01:55:26.6930603],25790,256894,584183
2503,[01:55:26.7232672],22671,231020,656995
2504,[01:55:26.7534741],17952,234152,549780
2505,[01:55:26.7836810],19380,253360,545420
2506,[01:55:26.8138878],19175,280277,593395
2507,[01:55:26.8440947],22716,244579,550777
2508,[01:55:26.8743016],19715,292904,568694
2509,[01:55:26.9045085],22965,247887,515167
2510,[01:55:26.9347154],24624,235965,425124
2511,[01:55:26.9649223],16996,190441,545010
2512,[01:55:26.9951292],21687,261566,579306
2513,[01:55:27.0253415],22337,257302,536982
2514,[01:55:27.0555484],16672,227302,574237
2515,[01:55:27.0857553],24075,227678,567348
2516,[01:55:27.1159622],16818,248530,609962
2517,[01:55:27.1461691],22444,247614,566568
2518,[01:55:27.1763760],21080,236917,531586
2519,[01:55:27.2065828],20044,262407,510267
2520,[01:55:27.2367897],24244,292784,493997
2521,[01:55:27.2669966],18334,256984,515812
2522,[01:55:27.2972035],19721,258743,551959
2523,[01:55:27.3274104],28190,290845,586307
2524,[01:55:27.3576173],17123,298259,608065
2525,[01:55:27.3878241],20814,267752,581658
2526,[01:55:27.4180310],18319,209851,627316
2527,[01:55:27.4482379],19939,238803,544156
2528,[01:55:27.4784448],19301,269964,582691
2529,[01:55:27.5086517],16796,241517,529445
2530,[01:55:27.5388586],20040,245476,512698
2531,[01:55:27.5690654],15023,271589,550814
2532,[01:55:27.5992723],16867,254636,474127
2533,[01:55:27.6294792],17653,274875,587638
2534,[01:55:27.6596861],18981,233795,549725
2535,[01:55:27.6898930],18095,291383,624651
2536,[01:55:27.7200999],20651,264581,503681
2537,[01:55:27.7503067],24808,263981,597497
